regrgp_nom,reg_nom,dep_nom,com_code,com_nom_maj,com_nom,dep_code,dep_id,reg_code
Province,Hauts-de-France,Aisne,2145,CAUMONT,Caumont,2,D002,32
Province,Hauts-de-France,Aisne,2147,LA CELLE-SOUS-MONTMIRAIL,La Celle-sous-Montmirail,2,D002,32
Province,Hauts-de-France,Aisne,2154,CHACRISE,Chacrise,2,D002,32
Province,Hauts-de-France,Aisne,2156,CHALANDRY,Chalandry,2,D002,32
Province,Hauts-de-France,Aisne,2163,CHARLY-SUR-MARNE,Charly-sur-Marne,2,D002,32
Province,Hauts-de-France,Aisne,2173,CHAUNY,Chauny,2,D002,32
Province,Hauts-de-France,Aisne,2178,CHERMIZY-AILLES,Chermizy-Ailles,2,D002,32
Province,Hauts-de-France,Aisne,2180,CHERY-LES-POUILLY,ChÃ©ry-lÃ¨s-Pouilly,2,D002,32
Province,Hauts-de-France,Aisne,2187,CHIERRY,Chierry,2,D002,32
Province,Hauts-de-France,Aisne,2189,CHIVRES-EN-LAONNOIS,Chivres-en-Laonnois,2,D002,32
Province,Hauts-de-France,Aisne,2200,CLERMONT-LES-FERMES,Clermont-les-Fermes,2,D002,32
Province,Hauts-de-France,Aisne,2204,COINGT,Coingt,2,D002,32
Province,Hauts-de-France,Aisne,2205,COLLIGIS-CRANDELAIN,Colligis-Crandelain,2,D002,32
Province,Hauts-de-France,Aisne,2206,COLONFAY,Colonfay,2,D002,32
Province,Hauts-de-France,Aisne,2207,COMMENCHON,Commenchon,2,D002,32
Province,Hauts-de-France,Aisne,2214,CONTESCOURT,Contescourt,2,D002,32
Province,Hauts-de-France,Aisne,2216,CORCY,Corcy,2,D002,32
Province,Hauts-de-France,Aisne,2218,COUCY-LES-EPPES,Coucy-lÃ¨s-Eppes,2,D002,32
Province,Hauts-de-France,Aisne,2223,COURBOIN,Courboin,2,D002,32
Province,Hauts-de-France,Aisne,2228,COURTEMONT-VARENNES,Courtemont-Varennes,2,D002,32
Province,Hauts-de-France,Aisne,2238,CREPY,CrÃ©py,2,D002,32
Province,Hauts-de-France,Aisne,2240,CROIX-FONSOMMES,Croix-Fonsomme,2,D002,32
Province,Hauts-de-France,Aisne,2244,CRUPILLY,Crupilly,2,D002,32
Province,Hauts-de-France,Aisne,2245,CUFFIES,Cuffies,2,D002,32
Province,Hauts-de-France,Aisne,2254,CUTRY,Cutry,2,D002,32
Province,Hauts-de-France,Aisne,2289,ESSISES,Essises,2,D002,32
Province,Hauts-de-France,Aisne,2292,ETAMPES-SUR-MARNE,Ã‰tampes-sur-Marne,2,D002,32
Province,Hauts-de-France,Aisne,2300,FARGNIERS,Fargniers,2,D002,32
Province,Hauts-de-France,Aisne,2303,FAYET,Fayet,2,D002,32
Province,Hauts-de-France,Aisne,2304,LA FERE,La FÃ¨re,2,D002,32
Province,Hauts-de-France,Aisne,2307,LA FERTE-MILON,La FertÃ©-Milon,2,D002,32
Province,Hauts-de-France,Aisne,2309,FESTIEUX,Festieux,2,D002,32
Province,Hauts-de-France,Aisne,2310,FIEULAINE,Fieulaine,2,D002,32
Province,Hauts-de-France,Aisne,2312,LA FLAMENGRIE,La Flamengrie,2,D002,32
Province,Hauts-de-France,Aisne,2314,FLAVIGNY-LE-PETIT,Flavigny-le-Petit,2,D002,32
Province,Hauts-de-France,Aisne,2315,FLAVY-LE-MARTEL,Flavy-le-Martel,2,D002,32
Province,Hauts-de-France,Aisne,2319,FONSOMMES,Fonsomme,2,D002,32
Province,Hauts-de-France,Aisne,2322,FONTAINE-NOTRE-DAME,Fontaine-Notre-Dame,2,D002,32
Province,Hauts-de-France,Aisne,2323,FONTAINE-UTERTE,Fontaine-Uterte,2,D002,32
Province,Hauts-de-France,Aisne,2327,FORESTE,Foreste,2,D002,32
Province,Hauts-de-France,Aisne,2330,FRANCILLY-SELENCY,Francilly-Selency,2,D002,32
Province,Hauts-de-France,Aisne,2343,GERMAINE,Germaine,2,D002,32
Province,Hauts-de-France,Aisne,2351,GOUSSANCOURT,Goussancourt,2,D002,32
Province,Hauts-de-France,Aisne,2355,GRICOURT,Gricourt,2,D002,32
Province,Hauts-de-France,Aisne,2357,GRONARD,Gronard,2,D002,32
Province,Hauts-de-France,Aisne,2359,GRUGIES,Grugies,2,D002,32
Province,Hauts-de-France,Aisne,2371,HARLY,Harly,2,D002,32
Province,Hauts-de-France,Aisne,2374,LEHAUCOURT,Lehaucourt,2,D002,32
Province,Hauts-de-France,Aisne,2375,HAUTEVESNES,Hautevesnes,2,D002,32
Province,Hauts-de-France,Aisne,2376,HAUTEVILLE,Hauteville,2,D002,32
Province,Hauts-de-France,Aisne,2378,LA HERIE,La HÃ©rie,2,D002,32
Province,Hauts-de-France,Aisne,2379,LE HERIE-LA-VIEVILLE,Le HÃ©rie-la-ViÃ©ville,2,D002,32
Province,Hauts-de-France,Aisne,2383,HOMBLIERES,HombliÃ¨res,2,D002,32
Province,Hauts-de-France,Aisne,2393,JOUAIGNES,Jouaignes,2,D002,32
Province,Hauts-de-France,Aisne,2394,JOUY,Jouy,2,D002,32
Province,Hauts-de-France,Aisne,2403,LANDIFAY-ET-BERTAIGNEMONT,Landifay-et-Bertaignemont,2,D002,32
Province,Hauts-de-France,Aisne,2406,LANDRICOURT,Landricourt,2,D002,32
Province,Hauts-de-France,Aisne,2411,LATILLY,Latilly,2,D002,32
Province,Hauts-de-France,Aisne,2414,LAVAQUERESSE,Lavaqueresse,2,D002,32
Province,Hauts-de-France,Aisne,2419,LESCHELLE,Leschelle,2,D002,32
Province,Hauts-de-France,Aisne,2426,LEVERGIES,Levergies,2,D002,32
Province,Hauts-de-France,Aisne,2437,LONGCHAMPS,Longchamps,2,D002,32
Province,Hauts-de-France,Aisne,2441,LOUATRE,LouÃ¢tre,2,D002,32
Province,Hauts-de-France,Aisne,2444,LUGNY,Lugny,2,D002,32
Province,Hauts-de-France,Aisne,2451,MAGNY-LA-FOSSE,Magny-la-Fosse,2,D002,32
Province,Hauts-de-France,Aisne,2453,MAIZY,Maizy,2,D002,32
Province,Hauts-de-France,Aisne,2457,MARCHAIS,Marchais,2,D002,32
Province,Hauts-de-France,Aisne,2460,MARCY-SOUS-MARLE,Marcy-sous-Marle,2,D002,32
Province,Hauts-de-France,Aisne,2468,MARLE,Marle,2,D002,32
Province,Hauts-de-France,Aisne,2474,MENNESSIS,Mennessis,2,D002,32
Province,Hauts-de-France,Aisne,2481,MESNIL-SAINT-LAURENT,Mesnil-Saint-Laurent,2,D002,32
Province,Hauts-de-France,Aisne,2485,MISSY-AUX-BOIS,Missy-aux-Bois,2,D002,32
Province,Hauts-de-France,Aisne,2491,MONCEAU-LE-NEUF-ET-FAUCOUZY,Monceau-le-Neuf-et-Faucouzy,2,D002,32
Province,Hauts-de-France,Aisne,2494,MONCEAU-SUR-OISE,Monceau-sur-Oise,2,D002,32
Province,Hauts-de-France,Aisne,2498,MONTAIGU,Montaigu,2,D002,32
Province,Hauts-de-France,Aisne,2500,MONTBREHAIN,Montbrehain,2,D002,32
Province,Hauts-de-France,Aisne,2504,MONTESCOURT-LIZEROLLES,Montescourt-Lizerolles,2,D002,32
Province,Hauts-de-France,Aisne,2507,MONTGRU-SAINT-HILAIRE,Montgru-Saint-Hilaire,2,D002,32
Province,Hauts-de-France,Aisne,2510,MONTHUREL,Monthurel,2,D002,32
Province,Hauts-de-France,Aisne,2521,MONTREUIL-AUX-LIONS,Montreuil-aux-Lions,2,D002,32
Province,Hauts-de-France,Aisne,2531,MOUSSY-VERNEUIL,Moussy-Verneuil,2,D002,32
Province,Hauts-de-France,Aisne,2537,NANTEUIL-LA-FOSSE,Nanteuil-la-Fosse,2,D002,32
Province,Hauts-de-France,Aisne,2541,NEUFCHATEL-SUR-AISNE,NeufchÃ¢tel-sur-Aisne,2,D002,32
Province,Hauts-de-France,Aisne,2549,NEUVILLE-SAINT-AMAND,Neuville-Saint-Amand,2,D002,32
Province,Hauts-de-France,Aisne,2553,NIZY-LE-COMTE,Nizy-le-Comte,2,D002,32
Province,Hauts-de-France,Aisne,2554,NOGENTEL,Nogentel,2,D002,32
Province,Hauts-de-France,Aisne,2558,LE NOUVION-EN-THIERACHE,Le Nouvion-en-ThiÃ©rache,2,D002,32
Province,Hauts-de-France,Aisne,2568,OIGNY-EN-VALOIS,Oigny-en-Valois,2,D002,32
Province,Hauts-de-France,Aisne,2576,OSLY-COURTIL,Osly-Courtil,2,D002,32
Province,Hauts-de-France,Aisne,2582,PAISSY,Paissy,2,D002,32
Province,Hauts-de-France,Aisne,2583,PANCY-COURTECON,Pancy-Courtecon,2,D002,32
Province,Hauts-de-France,Aisne,2589,PARGNY-FILAIN,Pargny-Filain,2,D002,32
Province,Hauts-de-France,Aisne,2592,PARPEVILLE,Parpeville,2,D002,32
Province,Hauts-de-France,Aisne,2595,PASSY-SUR-MARNE,Passy-sur-Marne,2,D002,32
Province,Hauts-de-France,Aisne,2599,PIERREMANDE,Pierremande,2,D002,32
Province,Hauts-de-France,Aisne,2600,PIERREPONT,Pierrepont,2,D002,32
Province,Hauts-de-France,Aisne,2604,PITHON,Pithon,2,D002,32
Province,Hauts-de-France,Aisne,2605,PLEINE-SELVE,Pleine-Selve,2,D002,32
Province,Hauts-de-France,Aisne,2608,PLOMION,Plomion,2,D002,32
Province,Hauts-de-France,Aisne,2620,PRESLES-ET-BOVES,Presles-et-Boves,2,D002,32
Province,Hauts-de-France,Aisne,2630,QUESSY,Quessy,2,D002,32
Province,Hauts-de-France,Aisne,2636,REGNY,Regny,2,D002,32
Province,Hauts-de-France,Aisne,2639,REMIGNY,Remigny,2,D002,32
Province,Hauts-de-France,Aisne,2642,RESIGNY,RÃ©signy,2,D002,32
Province,Hauts-de-France,Aisne,2656,ROUCY,Roucy,2,D002,32
Province,Hauts-de-France,Aisne,2661,ROYAUCOURT-ET-CHAILVET,Royaucourt-et-Chailvet,2,D002,32
Province,Hauts-de-France,Aisne,2663,ROZIERES-SUR-CRISE,RoziÃ¨res-sur-Crise,2,D002,32
Province,Hauts-de-France,Aisne,2668,SAINS-RICHAUMONT,Sains-Richaumont,2,D002,32
Province,Hauts-de-France,Aisne,2669,SAINT-AGNAN,Saint-Agnan,2,D002,32
Province,Hauts-de-France,Aisne,2681,SAINT-GOBERT,Saint-Gobert,2,D002,32
Province,Hauts-de-France,Aisne,2682,SAINT-MARD,Saint-Mard,2,D002,32
Province,Hauts-de-France,Aisne,2689,SAINT-PIERREMONT,Saint-Pierremont,2,D002,32
Province,Hauts-de-France,Aisne,2693,SAINT-REMY-BLANZY,Saint-RÃ©my-Blanzy,2,D002,32
Province,Hauts-de-France,Aisne,2696,SAINT-THOMAS,Saint-Thomas,2,D002,32
Province,Hauts-de-France,Aisne,2699,SAPONAY,Saponay,2,D002,32
Province,Hauts-de-France,Aisne,2703,SEBONCOURT,Seboncourt,2,D002,32
Province,Hauts-de-France,Aisne,2705,LA SELVE,La Selve,2,D002,32
Province,Hauts-de-France,Aisne,2706,SEPTMONTS,Septmonts,2,D002,32
Province,Hauts-de-France,Aisne,2712,SERGY,Sergy,2,D002,32
Province,Hauts-de-France,Aisne,2715,SERVAL,Serval,2,D002,32
Province,Hauts-de-France,Aisne,2716,SERVAIS,Servais,2,D002,32
Province,Hauts-de-France,Aisne,2723,SOIZE,Soize,2,D002,32
Province,Hauts-de-France,Aisne,2724,SOMMELANS,Sommelans,2,D002,32
Province,Hauts-de-France,Aisne,2725,SOMMERON,Sommeron,2,D002,32
Province,Hauts-de-France,Aisne,2726,SOMMETTE-EAUCOURT,Sommette-Eaucourt,2,D002,32
Province,Hauts-de-France,Aisne,2731,LE SOURD,Le Sourd,2,D002,32
Province,Hauts-de-France,Aisne,2734,TAILLEFONTAINE,Taillefontaine,2,D002,32
Province,Hauts-de-France,Aisne,2738,TERGNIER,Tergnier,2,D002,32
Province,Hauts-de-France,Aisne,2742,THIERNU,Thiernu,2,D002,32
Province,Hauts-de-France,Aisne,2747,TREFCON,Trefcon,2,D002,32
Province,Hauts-de-France,Aisne,2748,TRELOU-SUR-MARNE,TrÃ©lou-sur-Marne,2,D002,32
Province,Hauts-de-France,Aisne,2751,TRUCY,Trucy,2,D002,32
Province,Hauts-de-France,Aisne,2758,VAILLY-SUR-AISNE,Vailly-sur-Aisne,2,D002,32
Province,Hauts-de-France,Aisne,2763,VASSENY,Vasseny,2,D002,32
Province,Hauts-de-France,Aisne,2765,VAUCELLES-ET-BEFFECOURT,Vaucelles-et-Beffecourt,2,D002,32
Province,Hauts-de-France,Aisne,2767,VAUXREZIS,Vauxrezis,2,D002,32
Province,Hauts-de-France,Aisne,2768,VAUXAILLON,Vauxaillon,2,D002,32
Province,Hauts-de-France,Aisne,2775,VENDEUIL,Vendeuil,2,D002,32
Province,Hauts-de-France,Aisne,2776,VENDHUILE,Vendhuile,2,D002,32
Province,Hauts-de-France,Aisne,2784,PETIT-VERLY,Petit-Verly,2,D002,32
Province,Hauts-de-France,Aisne,2791,VESLUD,Veslud,2,D002,32
Province,Hauts-de-France,Aisne,2793,VEZAPONIN,VÃ©zaponin,2,D002,32
Province,Hauts-de-France,Aisne,2796,VICHEL-NANTEUIL,Vichel-Nanteuil,2,D002,32
Province,Hauts-de-France,Aisne,2803,LA VILLE-AUX-BOIS-LES-PONTAVERT,La Ville-aux-Bois-lÃ¨s-Pontavert,2,D002,32
Province,Hauts-de-France,Aisne,2805,VILLENEUVE-SAINT-GERMAIN,Villeneuve-Saint-Germain,2,D002,32
Province,Hauts-de-France,Aisne,2808,VILLERET,Villeret,2,D002,32
Province,Hauts-de-France,Aisne,2814,VILLERS-LES-GUISE,Villers-lÃ¨s-Guise,2,D002,32
Province,Hauts-de-France,Aisne,2817,VILLE-SAVOYE,Ville-Savoye,2,D002,32
Province,Hauts-de-France,Aisne,2823,VOHARIES,Voharies,2,D002,32
Province,Hauts-de-France,Aisne,2824,VORGES,Vorges,2,D002,32
Province,Hauts-de-France,Aisne,2830,WASSIGNY,Wassigny,2,D002,32
Province,Hauts-de-France,Aisne,2834,WISSIGNICOURT,Wissignicourt,2,D002,32
Province,Auvergne-RhÃ´ne-Alpes,Allier,3003,AINAY-LE-CHATEAU,Ainay-le-ChÃ¢teau,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3005,ARCHIGNAT,Archignat,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3024,BERT,Bert,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3031,BIZENEUILLE,Bizeneuille,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3040,BRESSOLLES,Bressolles,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3044,BRUGHEAS,Brugheas,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3046,BUXIERES-LES-MINES,BuxiÃ¨res-les-Mines,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3048,CERILLY,CÃ©rilly,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3051,CHAMBERAT,ChambÃ©rat,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3058,CHAPPES,Chappes,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3065,CHATEL-DE-NEUVRE,ChÃ¢tel-de-Neuvre,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3066,CHATEL-MONTAGNE,ChÃ¢tel-Montagne,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3076,CHEZY,ChÃ©zy,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3078,CHOUVIGNY,Chouvigny,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3090,COUZON,Couzon,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3092,CRESSANGES,Cressanges,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3093,CREUZIER-LE-NEUF,Creuzier-le-Neuf,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3104,DOYET,Doyet,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3105,DROITURIER,Droiturier,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3110,ESPINASSE-VOZELLE,Espinasse-Vozelle,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3111,ESTIVAREILLES,Estivareilles,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3112,ETROUSSAT,Ã‰troussat,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3118,GANNAT,Gannat,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3119,GANNAY-SUR-LOIRE,Gannay-sur-Loire,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3123,GIVARLAIS,Givarlais,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3124,GOUISE,Gouise,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3130,ISLE-ET-BARDAIS,Isle-et-Bardais,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3134,LAFELINE,LafÃ©line,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3141,LAVOINE,Lavoine,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3147,LODDES,Loddes,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3153,LOUROUX-HODEMENT,Louroux-Hodement,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3178,MONTAIGUET-EN-FOREZ,MontaiguÃ«t-en-Forez,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3181,MONTCOMBROUX-LES-MINES,Montcombroux-les-Mines,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3182,MONTEIGNET-SUR-L'ANDELOT,Monteignet-sur-l'Andelot,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3184,MONTILLY,Montilly,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3190,MOULINS,Moulins,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3192,NADES,Nades,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3193,NASSIGNY,Nassigny,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3194,NAVES,Naves,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3196,NEUILLY-EN-DONJON,Neuilly-en-Donjon,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3218,SAINT-AUBIN-LE-MONIAL,Saint-Aubin-le-Monial,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3221,SAINT-BONNET-TRONCAIS,Saint-Bonnet-TronÃ§ais,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3235,SAINT-GERAND-LE-PUY,Saint-GÃ©rand-le-Puy,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3236,SAINT-GERMAIN-DES-FOSSES,Saint-Germain-des-FossÃ©s,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3237,SAINT-GERMAIN-DE-SALLES,Saint-Germain-de-Salles,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3251,SAINT-PLAISIR,Saint-Plaisir,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3252,SAINT-PONT,Saint-Pont,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3257,SAINT-PRIX,Saint-Prix,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3263,SAINT-VOIR,Saint-Voir,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3264,SAINT-YORRE,Saint-Yorre,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3287,TREBAN,Treban,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3295,VALIGNAT,Valignat,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3300,VAUMAS,Vaumas,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3303,VENAS,Venas,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3306,LE VERNET,Le Vernet,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3309,LE VEURDRE,Le Veurdre,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3312,VIEURE,Vieure,3,D003,84
Province,Auvergne-RhÃ´ne-Alpes,Allier,3320,YGRANDE,Ygrande,3,D003,84
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4005,ALLONS,Allons,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4009,ARCHAIL,Archail,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4013,AUBIGNOSC,Aubignosc,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4014,AUGES,AugÃ¨s,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4021,BARRAS,Barras,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4029,BLEGIERS,BlÃ©giers,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4031,BRAS-D'ASSE,Bras-d'Asse,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4032,BRAUX,Braux,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4048,CHASTEUIL,Chasteuil,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4055,CHAUDON-NORANTE,Chaudon-Norante,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4058,CLARET,Claret,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4061,COLMARS,Colmars,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4062,LA CONDAMINE-CHATELARD,La Condamine-ChÃ¢telard,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4072,DRAIX,Draix,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4073,ENCHASTRAYES,Enchastrayes,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4081,ESPARRON-DE-VERDON,Esparron-de-Verdon,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4086,FAUCON-DE-BARCELONNETTE,Faucon-de-Barcelonnette,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4087,FONTIENNE,Fontienne,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4089,FOURS,Fours,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4115,MEAILLES,MÃ©ailles,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4129,MONTJUSTIN,Montjustin,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4130,MONTLAUX,Montlaux,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4138,NIOZELLES,Niozelles,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4140,LES OMERGUES,Les Omergues,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4142,OPPEDETTE,Oppedette,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4147,PEYRESQ,Peyresq,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4150,PIEGUT,PiÃ©gut,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4152,PIERREVERT,Pierrevert,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4153,LE POIL,Le Poil,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4155,PRADS-HAUTE-BLEONE,Prads-Haute-BlÃ©one,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4158,QUINSON,Quinson,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4163,REVEST-DU-BION,Revest-du-Bion,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4164,REVEST-SAINT-MARTIN,Revest-Saint-Martin,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4168,ROBION,Robion,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4177,HAUTES-DUYES,Hautes-Duyes,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4182,SAINT-JULIEN-D'ASSE,Saint-Julien-d'Asse,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4185,SAINT-JURSON,Saint-Jurson,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4188,SAINT-MAIME,Saint-Maime,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4197,SAINTE-TULLE,Sainte-Tulle,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4205,SEYNE,Seyne,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4208,SIMIANE-LA-ROTONDE,Simiane-la-Rotonde,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4215,TAULANNE,Taulanne,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4224,UBRAYE,Ubraye,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4225,URTIS,Urtis,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4232,VALSAINTES,Valsaintes,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4234,VENTEROL,Venterol,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4239,VILLARS-BRANDIS,Villars-Brandis,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Alpes-de-Haute-Provence,4240,VILLARS-COLMARS,Villars-Colmars,4,D004,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5001,ABRIES,AbriÃ¨s-Ristolas,5,D005,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5003,AIGUILLES,Aiguilles,5,D005,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5014,BARRET-SUR-MEOUGE,Barret-sur-MÃ©ouge,5,D005,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5022,BREZIERS,BrÃ©ziers,5,D005,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5034,CHATEAUNEUF-DE-CHABRE,ChÃ¢teauneuf-de-Chabre,5,D005,93
Province,Provence-Alpes-CÃ´te d'Azur,Hautes-Alpes,5035,CHATEAUNEUF-D'OZE,ChÃ¢teauneuf-d'Oze,5,D005,93
